"Mix.1","Mix.2","Mix.3","Mix.4","Mix.5","Mix.6","Mix.7","Mix.8"
0.208337991280838,0.0980873488752597,1.05475630500792,0.641615484667198,0.0676062477377868,0.252747383915327,0.208694366153998,0.494725014398049
0.160734165060188,0.0156999858882978,1.20705304610142,0.288667023476789,0.0699434850243089,0.163648315166301,0.111575228439518,0.291337981719701
0.289934548709691,0.0127204782984778,0.940477515627314,0.39653359267819,0.0637388225111494,0.154673179032548,0.233918483326507,0.438340726768971
0.161505671775757,0.0234332986598722,1.12147572617968,0.39869682154049,0.0766386248122204,0.113093697362631,0.113276945202982,0.438285217741031
0.170210289210622,0.017101703367307,1.28279778522596,0.400650897444192,0.0654274880791551,0.0976112360618067,0.114392193285013,0.300585653785257
0.0833386911663885,0.0123896227552808,1.17031640659581,0.394217818052034,0.111836865503664,0.219811373945516,0.18350429886944,0.462229670810017
0.181347919462029,0.0189528033187347,0.70374209011215,0.407859057249993,0.0392786203925474,0.305301651565234,0.0768276211648988,0.401878784142444
0.21321481878811,0.0186806066265838,0.914943407290512,0.561396660098746,0.0817992632850689,0.0935561184055067,0.261545344285122,0.663649158863143
0.270802119922549,0.0299320596371139,0.725169690044038,0.395864298470493,0.0712890121271401,0.0903396388265756,0.192629904673715,0.301302789394361
0.211870329464644,0.0643619733848209,1.71024095518787,0.321987615117821,0.0235131654092753,0.0972122856183306,0.14677187924842,0.523241249363266
0.124163372140801,0.019289136482133,0.707693087632169,0.355540651635499,0.0377745766545846,0.0654054020857017,0.106347557918465,0.278328725399126
0.257070079460624,0.0216096015768649,0.989187489990138,0.269165111981798,0.0500490514860213,0.0985892364528094,0.0685800292012053,0.377520126770374
0.207013642533251,0.0266151008186984,0.8053830078749,0.286109756519213,0.092968533099726,0.293747350965221,0.398144513694819,0.381684036657803
0.176968899997827,0.0221143539378373,0.761622669321154,0.563492394299109,0.0332155832973095,0.0724032388253282,0.111356170466608,0.611431785015653
0.250841418040711,0.0216419390496167,0.843413837272099,0.343511582142732,0.0181829302928223,0.0691673170872239,0.062786180310366,0.211613598723763
0.134169826433215,0.0155493816327329,0.704200568939543,0.384903629075,0.0506693132318895,0.0580703366519792,0.122827332466605,0.708214518099969
0.110872582837645,0.0245221902498385,1.12587070617777,0.413890683030143,0.0360880100192032,0.0957126294100051,0.213807342020017,0.340536556911233
0.157460379371702,0.0149490414987117,1.31327043486556,0.371396294710384,0.0593540742719973,0.16637601471185,0.101225263127031,0.337649332485047
0.166497506158817,0.0259129555183596,0.921997705699763,0.455253592412815,0.0371019300237027,0.179722763639463,0.144189189916816,0.536889641657023
0.216489266596893,0.0118969841007957,0.855619778561506,0.446967091263902,0.0336820194973464,0.0887045156614657,0.0711606374334663,0.374562478780233
0.196249284463086,0.0174597053150848,1.03044586300691,0.42853743617765,0.0585186642992714,0.139038461204259,0.243729855484354,0.672219254976629
0.154581262946977,0.0134382367752004,0.874275396574817,0.301040505968949,0.0607612550399492,0.162384791858524,0.181863798710787,0.247548138515489
0.1922638633218,0.0156294126535793,0.974477782102935,0.394940886262438,0.0823007978311827,0.0916649376653265,0.0809096510013828,0.36829576834607
0.193534470971463,0.0273422157700943,0.923228932885442,0.532608290214482,0.0966868440871003,0.34138391290498,0.228523089947334,0.348400514692735
