"Mix.1","Mix.2","Mix.3","Mix.4","Mix.5","Mix.6","Mix.7","Mix.8"
9.61819166670843,7.49351203902007,50.5412231053699,20.0394317721375,85.1893342607793,85.0505332080953,76.7847104306223,30.3920656437818
8.95710243663037,6.65190689058884,52.0383772477999,19.8069766264141,92.0108131970594,90.327418654308,78.9204163781289,29.6769106612463
9.32330172241749,6.22524458506552,53.0864692204138,19.9581357509098,92.3994197762394,92.2145500431223,81.9077851509822,31.6942019513037
8.87922642908502,7.22405671036153,54.9262105892186,19.8747465202444,103.081953233999,103.182531605959,88.9987857966412,32.451347543032
9.22598716139499,7.61764795421029,50.8767392543603,19.1336599158598,111.413107033472,111.558680277015,86.1791229153415,30.2501068563266
8.93928180181058,6.04772198108932,52.2462058738918,18.999508328283,86.5385900262177,86.4287002164934,79.3052978873366,30.4372226645507
9.34881343280554,7.01050723370244,50.2771187159463,18.9798321672476,94.7121747412225,94.5283479487273,84.3079896373111,29.856811518567
9.28365659885969,7.20949401779868,53.299383949739,20.5155941777606,85.841150464992,85.726505159281,76.8902396650239,32.3662762640919
8.93085498377051,6.22526206196724,53.2828816576882,19.6704131462165,97.3719644402066,97.3480390358826,84.7366015110777,29.2493514402458
9.28846685924333,7.00415758274883,55.4118412654147,20.0049171950921,96.8356311866269,96.8103297546772,80.937238591681,29.9020812263209
9.37736961510564,7.10338175354334,44.3812586425248,16.688999040224,108.037525002504,108.400800725403,86.9879306005873,30.0455051025257
8.70621499711514,7.12542538530962,58.8187489015183,21.4647266780198,95.1671022380342,95.1679417195909,79.948310478083,32.2953608438756
9.05162398512244,6.28233227981314,51.5912531408837,18.8448759695947,91.6878328523725,91.3432212049619,81.9431761299337,29.8923402608674
9.33758332116125,7.60202126686803,54.9302874857235,20.6044374721808,86.3316762358657,86.2670804275289,76.2814328437001,30.3429704142955
9.14809303806248,7.23946089770022,56.3727414293607,20.6176336992576,91.3625821866927,91.2098111875096,81.2250495477697,30.2416993565567
10.2290146525681,7.13492125552247,56.9539749168163,21.2173967606739,96.7745959908254,93.9103179500987,79.7459170028168,30.0572177175269
9.22942279976782,7.03565893503826,48.2010403477551,17.7951000324721,100.839148844876,100.845062017011,83.8605293983985,28.5877306769071
9.63015098175968,6.86079253066002,53.4892128241781,19.1136039163778,100.798473673727,100.807561850412,87.4872929829103,29.8048871151954
9.46601907869839,6.88287403252107,44.4831115147322,17.2916476883127,95.8458264211426,95.77193927026,86.899695439508,29.339606270943
8.56627980742309,7.29395903743675,53.924028455663,20.5292663528955,94.7219570699892,94.6615446360466,82.6075255322514,29.1514890398857
8.86111563552023,6.59847873877618,52.5258716849347,19.4308437142474,106.343560684763,106.423573655555,88.3956310652352,30.6659650057113
8.7091452508205,6.84803430096098,52.4052789995843,19.5871033001938,113.938947590118,127.968086663443,87.0783669284572,29.5410897285222
8.80257316108405,7.08429798686441,45.2342114303676,17.408026694737,88.3157361057339,88.2470194608642,75.051113783086,27.3208800283674
9.17586665661072,6.61001633807999,50.5913763662444,19.5152712624506,123.372563091214,123.464999311753,82.3843972065291,29.5276778779334
8.94094093777763,6.62724132712675,54.2012370368243,19.7947248793383,102.176672508535,102.170232543881,82.8048325070805,30.2185034555553
9.51416869180207,6.8423470685985,49.4161763527241,18.2433129372914,101.313442810799,101.299617333723,81.6641772045467,30.3897300815584
8.75734869224733,6.22209082211236,56.3692417307829,19.7154070851876,81.2781908033889,81.1042189422259,71.7568422879981,29.7998645465411
8.88300830735146,7.04115360653607,47.9312036400187,18.1459474053054,90.1326742199319,90.0013057852434,77.9592361244096,28.7892754170112
9.25229455225074,6.6357417788796,46.4768716801783,18.7241502485568,92.8738443505425,92.6116018272766,83.1695870236854,31.4412399131883
9.26490779176617,7.13808379676247,49.9884694602756,19.0240278777454,95.7394919491326,95.5628435523448,86.014105016603,29.4715107713374
9.99912554864837,7.18796843780644,53.5448490896161,20.0151211449034,91.8501330751695,91.7596863615613,79.1193774069669,29.6398293591827
