"Mix.1","Mix.2","Mix.3","Mix.4","Mix.5","Mix.6","Mix.7","Mix.8"
0.506674506173771,0.0399662454879183,1.38786071137144,1.10132523828214,0.0660931363622906,0.250251834764048,0.214912699308568,0.481298195313276
0.265386203722421,0.0305517099355694,1.42359948727589,0.619798681078621,0.0620284053355012,0.145319086125358,0.112640416123658,0.429161238149842
0.555761301310388,0.0327350821366319,1.3326406405033,0.871363132858136,0.0498371534218317,0.122918989907327,0.208410569396603,0.560611307897926
0.422128104214278,0.0264268690451974,1.16596468273916,0.762191973638983,0.0638470741231666,0.0958061246319059,0.11042600609896,0.519588873870368
0.379035275548778,0.0229394718776265,1.54359796243611,0.904670077171433,0.0597116291092151,0.0902248582811279,0.108931722661731,0.401675388444859
0.168808906555297,0.0293199631238167,1.23599221226114,0.79524874216966,0.0831245142435985,0.16557611218729,0.152525772482848,0.544799097803212
0.327977655411511,0.0423314402065674,1.13045772188291,0.966878541219348,0.0372012506874135,0.293620665421976,0.0800708335293225,0.516330974176714
0.436666650017501,0.0243987093569087,1.10120992404601,0.992536652739616,0.0877223213829816,0.101649582369561,0.28457688254055,0.631943738421793
0.457475016037037,0.0187821989495246,1.23795638098322,1.06094804480032,0.0793396613692226,0.10130168488026,0.234039057185231,0.535384643966603
0.352275608879082,0.0393439270031714,1.21082755234801,0.497306398012685,0.0243559361205388,0.101919616881229,0.154429815532211,0.642194340649682
0.304309908710053,0.036211597062996,1.46044273812157,1.14260357149337,0.0370112230819769,0.0651042735836456,0.1231300471396,0.508329431341929
0.501566773466782,0.0295546346165417,1.20324613907654,0.530350328909387,0.0539749909915515,0.107553741253222,0.0754631346336783,0.462366660433641
0.442691521103713,0.0231101240988105,1.36430163360279,0.844646922837059,0.0584255196739962,0.188706334830137,0.309851115834543,0.662183277839547
0.374332191687241,0.0254568140237173,0.79133294214642,0.877461800894549,0.0374971969974707,0.0826029896971924,0.125724774997773,0.544131774185173
0.427140113549372,0.0407071406659686,1.3216374817397,0.786652107596063,0.0195602258716994,0.0753570473421431,0.0739130190396498,0.343495264823261
0.287843261178698,0.0238857638481216,0.997929545710108,0.85297886783225,0.0450302970477771,0.0517197173666594,0.126269111691485,1.10225746437699
0.319637017301575,0.0265667664084064,1.82359431161287,1.10250789463448,0.0363286396830907,0.0971548936595933,0.218269412039874,0.513762287140132
