"Mix.1","Mix.2","Mix.3","Mix.4","Mix.5","Mix.6","Mix.7","Mix.8"
33.1354586699546,31.0196194287945,138.57707954189,66.4270162523975,348.064615154786,328.051425123569,227.362652986935,98.3847968186889
29.2554161578455,28.950937678485,174.05864097545,84.3338630834989,311.047684349667,302.836779896245,228.819438860849,111.133220627431
30.0240683479573,27.0171107184747,154.698891301491,74.5887967426909,291.853991783618,284.317480694095,214.821663387335,104.913055097343
34.4880864731699,29.9341311691025,151.344152100403,72.75976342985,319.109272152394,309.1217984437,231.36195284023,110.345267734498
31.6994886619745,31.2376904511171,153.813438781044,77.3917416637565,295.438827848446,288.324847172919,220.202868774277,108.929944333249
33.3582626404954,29.7434085956838,153.184076193029,76.1446982347002,277.606981759506,271.544727104676,205.757985737309,103.221939035944
31.3180361278614,29.9557626856444,164.481577100001,80.8772143601527,301.619224924906,295.073955138212,227.089131523279,117.178054111097
34.6877767814421,29.5570327998817,147.50387797156,71.5421886588746,313.34636338892,303.854231954632,221.285071784705,106.338060096576
32.4927142137114,33.0786200442901,162.620875589277,80.4361733141458,309.287806497765,296.656256486815,234.714246227904,115.891519300524
29.5096383369949,28.4829801854026,141.810243962161,64.9359106540209,307.57278393014,294.962966136182,216.461364209126,98.2818800890966
35.4969242718468,28.618083524453,153.044344031842,74.003566163532,307.255640780582,298.660215726499,234.847378236974,116.130895560686
30.8052923093494,27.1603894319097,155.434121543533,76.0041558305146,295.90261129832,287.975080810381,217.05305182658,104.945901029247
32.6805540044079,32.3475839164256,159.771926488768,79.1075472369095,271.941246252622,263.755652662434,209.327157748543,104.063572965761
33.4703728247856,28.7503973719151,138.335541326409,67.4112842212913,276.881271610555,268.985449077956,195.277893910176,93.3410504309118
28.9350819134793,27.6241111748258,159.732062116809,77.782119994101,292.2104344857,285.393873883952,225.045858567038,114.384341891559
34.6240709528626,31.087728372121,155.48106849655,75.8276591943073,274.847310451872,268.544528173544,208.42124705383,103.598761009063
36.6747549104899,29.0088624478325,156.221422892899,75.7467189594717,275.233250514789,267.405795992903,208.173995601278,103.413383306269
35.3365301843315,31.8714225721274,160.7540730572,75.5625238519594,321.05675959018,313.311231624708,232.319546178812,107.707130387059
33.6887237759298,28.4582604175108,151.215461135498,72.0444702859013,284.778250365935,276.1953404941,205.988737132775,99.4867768843013
32.9243213548147,30.2803496271687,168.420670589364,81.6523533001396,295.725505014065,289.553196229969,225.639395006266,111.722062662143
32.8629522097546,29.4592668539097,146.789011005464,70.2064516348108,306.666970008976,296.995279850624,220.89428995871,103.970295701549
33.6531073124798,29.9357327652486,173.152593605085,83.2259593135623,321.855361023577,313.446299994797,239.610498588692,116.14104692512
32.2712254926315,28.463696472368,153.406534003044,74.1493377118829,287.753041095962,279.330034948378,212.829157909094,102.763188073244
29.8003110901802,26.5441830170992,142.487244406984,67.2612664941139,305.960448973681,294.892146269984,214.191092451944,99.9376367806077
30.1502150618564,26.1997064614712,146.412631358306,70.5485987160933,316.742365682859,308.109123355185,228.049421301412,107.209374587166
33.0809883816395,30.806071528884,138.525481630194,66.4221704689541,348.064608654164,328.049842903479,227.35755226889,98.3825634667678
31.0603049444324,28.8327127322211,154.476377526481,75.6317543399718,287.535190808856,281.636668912635,223.831378285914,114.325991995258
31.1830650880896,28.2376589403202,152.808342698955,74.3224464815766,277.423818236009,270.779195366115,208.851922006303,102.002654628394
26.5140286330204,25.1791064318862,156.601667669832,75.8422603228865,292.317347095407,284.295869969386,226.981530044287,112.826780929634
34.1712873321915,29.2412612503443,148.082013633687,70.7651828913371,327.745353213785,318.640811418732,225.96606046508,102.767355226507
32.91111625792,28.9560713875619,152.174812117822,73.1031656800019,280.237464749399,274.741024702867,211.111766525928,105.879010230805
31.5100811068362,27.2198619343484,158.975019256016,76.337072479157,352.266328063402,337.731319974042,245.130014054578,116.275404318514
29.0663025664515,26.6751983034934,135.116196223335,64.7508977157927,293.286342806919,283.90918765951,208.136681616967,95.847453926387
32.6905152115056,29.3814404041401,166.486198845854,80.9322867298544,329.627924983245,320.816175709151,243.65284978652,114.716262932011
33.4287917922863,31.3178368390444,158.03294856778,78.8434842807529,278.554229584191,269.189504430888,217.212596359229,110.217396955301
31.2435972365796,26.1782682018748,141.552266041083,67.0132792533455,283.270087350286,275.269155536627,200.615322114268,95.4027568058764
33.6954520320087,30.6622795374789,155.493564079592,75.8290014377553,274.847311060416,268.544764556189,208.421307237368,103.59896758635
32.2284599468544,28.3451675306623,158.371271767681,76.229878508234,307.09901606442,297.808923114353,223.290980010943,109.443163748109
30.3561180916021,28.1365846361276,163.626077095675,78.0882281044512,289.373839584338,281.445751501855,218.262423930922,111.502014727415
28.7085384831076,29.3406295494884,156.085566927128,76.9015741562964,278.707255467773,270.335274543178,213.218440698089,105.506726463048
32.2969385024047,29.7642835999791,156.530996135187,75.8613855066125,323.250744967145,311.923502436574,223.190362655699,103.382202904785
31.7822853499892,27.8519720729975,147.820461997265,70.0670219267845,334.354504602397,324.039781969358,232.702345166699,103.735252777763
31.4776674989057,30.3923500749962,152.982309611228,72.4103076447608,289.020180000583,279.220628773328,218.884286912326,107.074485414529
29.468639669984,27.2033345534804,163.484222717607,79.2065224479676,271.982263460701,265.599372303412,211.287344161341,110.009227260869
32.6708041349563,29.8422915200465,139.859448018447,68.6593856291367,294.484036985399,285.565141513107,219.307340135267,106.095115016982
31.5150378165305,31.7502009195655,157.875473997645,76.703778110905,274.650247952459,265.294830755237,200.427455516929,95.7997019827023
32.1884383896775,28.9142373261332,156.044312233974,76.6973980529706,329.912237649542,320.67507999304,251.53980078045,123.866384325728
34.4901436944388,29.4298328264707,156.652642612767,71.6495153976849,261.648152408564,256.418923321067,193.856945736583,91.9692250130814
33.5209303093458,26.6986891030064,144.806104003862,68.4377787947211,361.049074592589,347.537290878928,250.678599743377,112.285292784849
33.7159403227086,28.9663179462907,155.718890411602,74.8365394162898,297.106197235305,288.836206751998,213.033232892767,98.4221272272994
34.0305883652751,29.2188396250894,156.432933915103,72.6262700605205,292.798982513038,285.304382951695,216.032512977741,107.677093992906
33.1137926582345,29.2402628343622,148.881976321251,71.9881817349456,322.405847575916,312.571938035496,230.262540511464,105.814143750305
32.4366076315184,27.0984549162387,143.131222216235,67.4282872252897,284.197985241652,276.960960076707,208.396920314202,98.7565875941122
33.1068674978507,28.3242423234609,154.83828131956,77.3364318244481,305.056537213883,294.427051537108,223.766224290626,106.568854665485
